,Time,Cmin,Cmax,Mean
1499,150.0,0.942009,1.04043,0.9912194999999999
1500,150.1,0.942223,1.04032,0.9912715
1501,150.2,0.942436,1.04021,0.9913230000000001
1502,150.3,0.942649,1.0401,0.9913745
1503,150.4,0.942861,1.03999,0.9914255
1504,150.5,0.943071,1.03988,0.9914755
1505,150.6,0.943282,1.03977,0.991526
1506,150.7,0.943491,1.03966,0.9915754999999999
1507,150.8,0.9437,1.03955,0.991625
1508,150.9,0.943908,1.03945,0.991679
1509,151.0,0.944116,1.03934,0.9917279999999999
1510,151.1,0.944322,1.03923,0.991776
1511,151.2,0.944528,1.03913,0.9918290000000001
1512,151.3,0.944733,1.03902,0.9918765
1513,151.4,0.944938,1.03891,0.991924
1514,151.5,0.945142,1.03881,0.991976
1515,151.6,0.945345,1.0387,0.9920225
1516,151.7,0.945547,1.0386,0.9920735
1517,151.8,0.945749,1.03849,0.9921194999999999
1518,151.9,0.94595,1.03839,0.99217
1519,152.0,0.94615,1.03829,0.99222
1520,152.1,0.94635,1.03818,0.9922650000000001
1521,152.2,0.946548,1.03808,0.9923139999999999
1522,152.3,0.946747,1.03798,0.9923635
1523,152.4,0.946944,1.03787,0.992407
1524,152.5,0.947141,1.03777,0.9924555
1525,152.6,0.947337,1.03767,0.9925035
1526,152.7,0.947532,1.03757,0.9925510000000001
1527,152.8,0.947727,1.03747,0.9925984999999999
1528,152.9,0.947921,1.03737,0.9926455
1529,153.0,0.948115,1.03727,0.9926925
1530,153.1,0.948307,1.03717,0.9927385
1531,153.2,0.9485,1.03707,0.992785
1532,153.3,0.948691,1.03697,0.9928305
1533,153.4,0.948882,1.03687,0.992876
1534,153.5,0.949072,1.03677,0.9929209999999999
1535,153.6,0.949261,1.03667,0.9929655
1536,153.7,0.94945,1.03657,0.99301
1537,153.8,0.949638,1.03648,0.993059
1538,153.9,0.949825,1.03638,0.9931025
1539,154.0,0.950012,1.03628,0.9931460000000001
1540,154.1,0.950198,1.03618,0.9931890000000001
1541,154.2,0.950384,1.03609,0.9932369999999999
1542,154.3,0.950569,1.03599,0.9932795
1543,154.4,0.950753,1.0359,0.9933265
1544,154.5,0.950937,1.0358,0.9933685000000001
1545,154.6,0.951119,1.0357,0.9934095000000001
1546,154.7,0.951302,1.03561,0.9934559999999999
1547,154.8,0.951483,1.03551,0.9934965
1548,154.9,0.951664,1.03542,0.9935419999999999
1549,155.0,0.951845,1.03533,0.9935875000000001
1550,155.1,0.952025,1.03523,0.9936275000000001
1551,155.2,0.952204,1.03514,0.993672
1552,155.3,0.952382,1.03505,0.993716
1553,155.4,0.95256,1.03495,0.9937549999999999
1554,155.5,0.952738,1.03486,0.9937989999999999
1555,155.6,0.952914,1.03477,0.993842
1556,155.7,0.95309,1.03468,0.993885
1557,155.8,0.953266,1.03459,0.9939279999999999
1558,155.9,0.953441,1.03449,0.9939655
1559,156.0,0.953615,1.0344,0.9940074999999999
1560,156.1,0.953789,1.03431,0.9940495
1561,156.2,0.953962,1.03422,0.994091
1562,156.3,0.954134,1.03413,0.994132
1563,156.4,0.954306,1.03404,0.994173
1564,156.5,0.954477,1.03395,0.9942135
1565,156.6,0.954648,1.03386,0.994254
1566,156.7,0.954818,1.03378,0.9942989999999999
1567,156.8,0.954987,1.03369,0.9943385
1568,156.9,0.955156,1.0336,0.994378
1569,157.0,0.955325,1.03351,0.9944175
1570,157.1,0.955492,1.03342,0.994456
1571,157.2,0.955659,1.03334,0.9944995
1572,157.3,0.955826,1.03325,0.9945379999999999
1573,157.4,0.955992,1.03316,0.994576
1574,157.5,0.956157,1.03307,0.9946135
1575,157.6,0.956322,1.03299,0.994656
1576,157.7,0.956487,1.0329,0.9946934999999999
1577,157.8,0.95665,1.03282,0.994735
1578,157.9,0.956813,1.03273,0.9947714999999999
1579,158.0,0.956976,1.03265,0.9948130000000001
1580,158.1,0.957138,1.03256,0.994849
1581,158.2,0.957299,1.03248,0.9948895
1582,158.3,0.95746,1.03239,0.994925
1583,158.4,0.957621,1.03231,0.9949655000000001
1584,158.5,0.95778,1.03223,0.9950049999999999
1585,158.6,0.95794,1.03214,0.99504
1586,158.7,0.958098,1.03206,0.995079
1587,158.8,0.958256,1.03198,0.995118
1588,158.9,0.958414,1.03189,0.995152
1589,159.0,0.958571,1.03181,0.9951904999999999
1590,159.1,0.958728,1.03173,0.995229
1591,159.2,0.958884,1.03165,0.9952669999999999
1592,159.3,0.959039,1.03157,0.9953045
1593,159.4,0.959194,1.03148,0.9953369999999999
1594,159.5,0.959348,1.0314,0.995374
1595,159.6,0.959502,1.03132,0.995411
1596,159.7,0.959655,1.03124,0.9954475
1597,159.8,0.959808,1.03116,0.995484
1598,159.9,0.95996,1.03108,0.99552
1599,160.0,0.960112,1.031,0.9955559999999999
1600,160.1,0.960263,1.03092,0.9955915
1601,160.2,0.960414,1.03084,0.995627
1602,160.3,0.960564,1.03077,0.995667
1603,160.4,0.960714,1.03069,0.9957020000000001
1604,160.5,0.960863,1.03061,0.9957365
1605,160.6,0.961011,1.03053,0.9957704999999999
1606,160.7,0.961159,1.03045,0.9958045
1607,160.8,0.961307,1.03038,0.9958435000000001
1608,160.9,0.961454,1.0303,0.995877
1609,161.0,0.961601,1.03022,0.9959104999999999
1610,161.1,0.961747,1.03014,0.9959435000000001
1611,161.2,0.961892,1.03007,0.995981
1612,161.3,0.962037,1.02999,0.9960135
1613,161.4,0.962182,1.02992,0.996051
1614,161.5,0.962326,1.02984,0.996083
1615,161.6,0.962469,1.02976,0.9961145
1616,161.7,0.962612,1.02969,0.996151
1617,161.8,0.962755,1.02961,0.9961825
1618,161.9,0.962897,1.02954,0.9962184999999999
1619,162.0,0.963039,1.02947,0.9962545
1620,162.1,0.96318,1.02939,0.9962850000000001
1621,162.2,0.96332,1.02932,0.99632
1622,162.3,0.963461,1.02924,0.9963504999999999
1623,162.4,0.9636,1.02917,0.996385
1624,162.5,0.963739,1.0291,0.9964195
1625,162.6,0.963878,1.02902,0.996449
1626,162.7,0.964016,1.02895,0.996483
1627,162.8,0.964154,1.02888,0.996517
1628,162.9,0.964291,1.02881,0.9965505
1629,163.0,0.964428,1.02873,0.9965789999999999
1630,163.1,0.964565,1.02866,0.9966124999999999
1631,163.2,0.9647,1.02859,0.996645
1632,163.3,0.964836,1.02852,0.9966780000000001
1633,163.4,0.964971,1.02845,0.9967105
1634,163.5,0.965105,1.02838,0.9967425000000001
1635,163.6,0.965239,1.02831,0.9967745
1636,163.7,0.965373,1.02824,0.9968065
1637,163.8,0.965506,1.02817,0.996838
1638,163.9,0.965639,1.0281,0.9968695000000001
1639,164.0,0.965771,1.02803,0.9969005
1640,164.1,0.965902,1.02796,0.996931
1641,164.2,0.966034,1.02789,0.9969619999999999
1642,164.3,0.966165,1.02782,0.9969925
1643,164.4,0.966295,1.02775,0.9970224999999999
1644,164.5,0.966425,1.02768,0.9970524999999999
1645,164.6,0.966555,1.02761,0.9970825
1646,164.7,0.966684,1.02755,0.997117
1647,164.8,0.966812,1.02748,0.997146
1648,164.9,0.96694,1.02741,0.9971749999999999
1649,165.0,0.967068,1.02734,0.997204
1650,165.1,0.967195,1.02728,0.9972375
1651,165.2,0.967322,1.02721,0.997266
1652,165.3,0.967449,1.02714,0.9972945
1653,165.4,0.967575,1.02708,0.9973274999999999
1654,165.5,0.9677,1.02701,0.997355
1655,165.6,0.967826,1.02694,0.9973829999999999
1656,165.7,0.96795,1.02688,0.9974149999999999
1657,165.8,0.968075,1.02681,0.9974425
1658,165.9,0.968198,1.02675,0.997474
1659,166.0,0.968322,1.02668,0.997501
1660,166.1,0.968445,1.02662,0.9975325
1661,166.2,0.968568,1.02655,0.9975590000000001
1662,166.3,0.96869,1.02649,0.99759
1663,166.4,0.968812,1.02642,0.9976160000000001
1664,166.5,0.968933,1.02636,0.9976465
1665,166.6,0.969054,1.0263,0.9976769999999999
1666,166.7,0.969174,1.02623,0.997702
1667,166.8,0.969295,1.02617,0.9977325
1668,166.9,0.969414,1.02611,0.997762
1669,167.0,0.969534,1.02604,0.997787
1670,167.1,0.969652,1.02598,0.9978159999999999
1671,167.2,0.969771,1.02592,0.9978454999999999
1672,167.3,0.969889,1.02586,0.9978745
1673,167.4,0.970007,1.02579,0.9978985
1674,167.5,0.970124,1.02573,0.997927
1675,167.6,0.970241,1.02567,0.9979555
1676,167.7,0.970357,1.02561,0.9979834999999999
1677,167.8,0.970474,1.02555,0.9980119999999999
1678,167.9,0.970589,1.02549,0.9980395
1679,168.0,0.970705,1.02543,0.9980675000000001
1680,168.1,0.97082,1.02536,0.99809
1681,168.2,0.970934,1.0253,0.998117
1682,168.3,0.971048,1.02524,0.9981439999999999
1683,168.4,0.971162,1.02518,0.9981709999999999
1684,168.5,0.971275,1.02512,0.9981975000000001
1685,168.6,0.971389,1.02506,0.9982245000000001
1686,168.7,0.971501,1.025,0.9982504999999999
1687,168.8,0.971613,1.02495,0.9982815
1688,168.9,0.971725,1.02489,0.9983075
1689,169.0,0.971837,1.02483,0.9983335
1690,169.1,0.971948,1.02477,0.998359
1691,169.2,0.972059,1.02471,0.9983845
1692,169.3,0.972169,1.02465,0.9984095
1693,169.4,0.972279,1.02459,0.9984344999999999
1694,169.5,0.972389,1.02454,0.9984645
1695,169.6,0.972498,1.02448,0.998489
1696,169.7,0.972607,1.02442,0.9985135
1697,169.8,0.972715,1.02436,0.9985375
1698,169.9,0.972823,1.02431,0.9985665
1699,170.0,0.972931,1.02425,0.9985905
1700,170.1,0.973038,1.02419,0.9986139999999999
1701,170.2,0.973146,1.02414,0.998643
1702,170.3,0.973252,1.02408,0.998666
1703,170.4,0.973359,1.02402,0.9986895
1704,170.5,0.973465,1.02397,0.9987175
1705,170.6,0.97357,1.02391,0.9987400000000001
1706,170.7,0.973675,1.02386,0.9987675
1707,170.8,0.97378,1.0238,0.9987900000000001
1708,170.9,0.973885,1.02375,0.9988174999999999
1709,171.0,0.973989,1.02369,0.9988395
1710,171.1,0.974093,1.02364,0.9988665000000001
1711,171.2,0.974196,1.02358,0.998888
1712,171.3,0.9743,1.02353,0.998915
1713,171.4,0.974402,1.02347,0.998936
1714,171.5,0.974505,1.02342,0.9989625
1715,171.6,0.974607,1.02336,0.9989835
1716,171.7,0.974709,1.02331,0.9990095
